,long,lat,data
9683,395735.0,1417935.0,9
3394,396355.0,1418225.0,9
28292,395675.0,1417085.0,9
34095,396765.0,1416825.0,9
28293,395685.0,1417085.0,9
28294,395695.0,1417085.0,9
9685,395755.0,1417935.0,9
3401,396425.0,1418225.0,9
9686,395765.0,1417935.0,9
9687,395775.0,1417935.0,9
3406,396475.0,1418225.0,9
3407,396485.0,1418225.0,9
28299,395745.0,1417085.0,9
3416,396575.0,1418225.0,9
3417,396585.0,1418225.0,9
28305,395805.0,1417085.0,9
3425,396665.0,1418225.0,9
3426,396675.0,1418225.0,9
9703,395935.0,1417935.0,9
25254,395955.0,1417225.0,9
25253,395945.0,1417225.0,9
28311,395865.0,1417085.0,9
25251,395925.0,1417225.0,9
25250,395915.0,1417225.0,9
25249,395905.0,1417225.0,9
25248,395895.0,1417225.0,9
25246,395875.0,1417225.0,9
2018,395735.0,1418285.0,9
25241,395825.0,1417225.0,9
33505,397435.0,1416855.0,9
9834,397245.0,1417935.0,9
8102,397445.0,1418015.0,9
22412,396005.0,1417355.0,9
34251,396135.0,1416815.0,9
13561,397285.0,1417765.0,9
13564,397315.0,1417765.0,9
31440,396495.0,1416945.0,9
13565,397325.0,1417765.0,9
18952,396445.0,1417515.0,9
13566,397335.0,1417765.0,9
15067,397015.0,1417695.0,9
13570,397375.0,1417765.0,9
16563,396645.0,1417625.0,9
13572,397395.0,1417765.0,9
1218,396495.0,1418325.0,9
13576,397435.0,1417765.0,9
937,395875.0,1418335.0,9
35665,397135.0,1416755.0,9
35666,397145.0,1416755.0,9
18933,396255.0,1417515.0,9
35667,397155.0,1416755.0,9
35668,397165.0,1416755.0,9
16565,396665.0,1417625.0,9
35669,397175.0,1416755.0,9
35670,397185.0,1416755.0,9
35671,397195.0,1416755.0,9
35674,397225.0,1416755.0,9
13586,395345.0,1417755.0,9
13589,395375.0,1417755.0,9
18917,396095.0,1417515.0,9
34252,396145.0,1416815.0,9
13560,397275.0,1417765.0,9
13559,397265.0,1417765.0,9
32310,396435.0,1416905.0,9
19002,396945.0,1417515.0,9
19001,396935.0,1417515.0,9
19000,396925.0,1417515.0,9
36047,396575.0,1416735.0,9
15080,397145.0,1417695.0,9
13535,397025.0,1417765.0,9
13536,397035.0,1417765.0,9
30699,395655.0,1416975.0,9
30700,395665.0,1416975.0,9
13537,397045.0,1417765.0,9
30702,395685.0,1416975.0,9
5459,397295.0,1418135.0,9
5466,397365.0,1418135.0,9
16566,396675.0,1417625.0,9
31848,396195.0,1416925.0,9
18983,396755.0,1417515.0,9
16551,396525.0,1417625.0,9
15073,397075.0,1417695.0,9
35648,396965.0,1416755.0,9
5470,397405.0,1418135.0,9
13550,397175.0,1417765.0,9
13551,397185.0,1417765.0,9
32312,396455.0,1416905.0,9
18969,396615.0,1417515.0,9
18968,396605.0,1417515.0,9
13556,397235.0,1417765.0,9
34253,396155.0,1416815.0,9
133,396595.0,1418375.0,9
1002,396525.0,1418335.0,9
90,396165.0,1418375.0,9
13590,395385.0,1417755.0,9
30734,396005.0,1416975.0,9
30747,396135.0,1416975.0,9
35688,397365.0,1416755.0,9
15062,396965.0,1417695.0,9
5504,395555.0,1418125.0,9
1214,396455.0,1418325.0,9
13643,395915.0,1417755.0,9
13647,395955.0,1417755.0,9
364,396715.0,1418365.0,9
6788,397445.0,1418075.0,9
1213,396445.0,1418325.0,9
31436,396455.0,1416945.0,9
1211,396425.0,1418325.0,9
6787,397435.0,1418075.0,9
18827,397385.0,1417525.0,9
35695,397435.0,1416755.0,9
30756,396225.0,1416975.0,9
6073,396865.0,1418105.0,9
18821,397325.0,1417525.0,9
6072,396855.0,1418105.0,9
107,396335.0,1418375.0,9
18816,397275.0,1417525.0,9
18814,397255.0,1417525.0,9
6071,396845.0,1418105.0,9
18812,397235.0,1417525.0,9
31435,396445.0,1416945.0,9
18811,397225.0,1417525.0,9
1209,396405.0,1418325.0,9
18857,395495.0,1417515.0,9
18858,395505.0,1417515.0,9
35687,397355.0,1416755.0,9
30746,396125.0,1416975.0,9
16567,396685.0,1417625.0,9
31439,396485.0,1416945.0,9
31438,396475.0,1416945.0,9
30738,396045.0,1416975.0,9
18907,395995.0,1417515.0,9
18904,395965.0,1417515.0,9
18903,395955.0,1417515.0,9
13597,395455.0,1417755.0,9
13598,395465.0,1417755.0,9
13599,395475.0,1417755.0,9
18898,395905.0,1417515.0,9
18896,395885.0,1417515.0,9
18894,395865.0,1417515.0,9
18915,396075.0,1417515.0,9
30740,396065.0,1416975.0,9
18891,395835.0,1417515.0,9
15064,396985.0,1417695.0,9
18889,395815.0,1417515.0,9
16571,396725.0,1417625.0,9
13602,395505.0,1417755.0,9
13603,395515.0,1417755.0,9
13604,395525.0,1417755.0,9
13605,395535.0,1417755.0,9
16572,396735.0,1417625.0,9
13607,395555.0,1417755.0,9
35685,397335.0,1416755.0,9
936,395865.0,1418335.0,9
13616,395645.0,1417755.0,9
30741,396075.0,1416975.0,9
6783,397395.0,1418075.0,9
5454,397245.0,1418135.0,9
13530,396975.0,1417765.0,9
19158,396315.0,1417505.0,9
19157,396305.0,1417505.0,9
19156,396295.0,1417505.0,9
19154,396275.0,1417505.0,9
19153,396265.0,1417505.0,9
19152,396255.0,1417505.0,9
19150,396235.0,1417505.0,9
30646,397315.0,1416985.0,9
30647,397325.0,1416985.0,9
30648,397335.0,1416985.0,9
30649,397345.0,1416985.0,9
35616,396645.0,1416755.0,9
13441,396085.0,1417765.0,9
13443,396105.0,1417765.0,9
35620,396685.0,1416755.0,9
19136,396095.0,1417505.0,9
13450,396175.0,1417765.0,9
13451,396185.0,1417765.0,9
32342,396755.0,1416905.0,9
30657,397425.0,1416985.0,9
30658,397435.0,1416985.0,9
19126,395995.0,1417505.0,9
15090,397245.0,1417695.0,9
19121,395945.0,1417505.0,9
36481,396535.0,1416715.0,9
19118,395915.0,1417505.0,9
15089,397235.0,1417695.0,9
19160,396335.0,1417505.0,9
19161,396345.0,1417505.0,9
34255,396175.0,1416815.0,9
22413,396015.0,1417355.0,9
16503,396045.0,1417625.0,9
19200,396735.0,1417505.0,9
19199,396725.0,1417505.0,9
5406,396765.0,1418135.0,9
16504,396055.0,1417625.0,9
31465,396745.0,1416945.0,9
5408,396785.0,1418135.0,9
31464,396735.0,1416945.0,9
16508,396095.0,1417625.0,9
987,396375.0,1418335.0,9
34132,397135.0,1416825.0,9
19188,396615.0,1417505.0,9
19187,396605.0,1417505.0,9
19115,395885.0,1417505.0,9
6845,395825.0,1418065.0,9
6429,396045.0,1418085.0,9
6430,396055.0,1418085.0,9
990,396405.0,1418335.0,9
993,396435.0,1418335.0,9
30635,397205.0,1416985.0,9
5417,396875.0,1418135.0,9
5418,396885.0,1418135.0,9
30636,397215.0,1416985.0,9
5419,396895.0,1418135.0,9
13434,396015.0,1417765.0,9
32348,396815.0,1416905.0,9
35610,396585.0,1416755.0,9
995,396455.0,1418335.0,9
30626,397115.0,1416985.0,9
13531,396985.0,1417765.0,9
19112,395855.0,1417505.0,9
205,397315.0,1418375.0,9
15082,397165.0,1417695.0,9
807,396765.0,1418345.0,9
36050,396605.0,1416735.0,9
37891,395305.0,1416645.0,9
30693,395595.0,1416975.0,9
808,396775.0,1418345.0,9
19039,397315.0,1417515.0,9
30694,395605.0,1416975.0,9
30695,395615.0,1416975.0,9
19036,397285.0,1417515.0,9
6821,395585.0,1418065.0,9
37886,397445.0,1416655.0,9
19032,397245.0,1417515.0,9
19031,397235.0,1417515.0,9
15081,397155.0,1417695.0,9
19029,397215.0,1417515.0,9
19028,397205.0,1417515.0,9
19027,397195.0,1417515.0,9
30696,395625.0,1416975.0,9
37885,397435.0,1416655.0,9
19021,397135.0,1417515.0,9
19019,397115.0,1417515.0,9
19018,397105.0,1417515.0,9
13517,396845.0,1417765.0,9
30697,395635.0,1416975.0,9
13520,396875.0,1417765.0,9
36048,396585.0,1416735.0,9
36052,396625.0,1416735.0,9
30686,395525.0,1416975.0,9
13499,396665.0,1417765.0,9
32335,396685.0,1416905.0,9
19108,395815.0,1417505.0,9
1223,396545.0,1418325.0,9
35621,396695.0,1416755.0,9
35622,396705.0,1416755.0,9
35623,396715.0,1416755.0,9
19103,395765.0,1417505.0,9
35626,396745.0,1416755.0,9
1222,396535.0,1418325.0,9
13467,396345.0,1417765.0,9
5426,396965.0,1418135.0,9
5427,396975.0,1418135.0,9
13468,396355.0,1417765.0,9
30670,395365.0,1416975.0,9
31845,396165.0,1416925.0,9
19091,395645.0,1417505.0,9
30672,395385.0,1416975.0,9
13473,396405.0,1417765.0,9
32337,396705.0,1416905.0,9
15086,397205.0,1417695.0,9
15085,397195.0,1417695.0,9
30678,395445.0,1416975.0,9
19075,395485.0,1417505.0,9
30679,395455.0,1416975.0,9
15084,397185.0,1417695.0,9
32336,396695.0,1416905.0,9
6831,395685.0,1418065.0,9
19064,395375.0,1417505.0,9
13493,396605.0,1417765.0,9
16532,396335.0,1417625.0,9
16502,396035.0,1417625.0,9
13671,396195.0,1417755.0,9
18803,397145.0,1417525.0,9
30825,396915.0,1416975.0,9
30826,396925.0,1416975.0,9
18592,397225.0,1417535.0,9
18591,397215.0,1417535.0,9
37872,397305.0,1416655.0,9
37871,397295.0,1416655.0,9
16656,395385.0,1417615.0,9
16657,395395.0,1417615.0,9
30827,396935.0,1416975.0,9
30828,396945.0,1416975.0,9
32222,395555.0,1416905.0,9
18579,397095.0,1417535.0,9
37869,397275.0,1416655.0,9
30829,396955.0,1416975.0,9
30830,396965.0,1416975.0,9
16658,395405.0,1417615.0,9
13820,395495.0,1417745.0,9
13821,395505.0,1417745.0,9
13822,395515.0,1417745.0,9
13823,395525.0,1417745.0,9
13824,395535.0,1417745.0,9
18567,396975.0,1417535.0,9
18566,396965.0,1417535.0,9
18565,396955.0,1417535.0,9
18564,396945.0,1417535.0,9
18563,396935.0,1417535.0,9
18562,396925.0,1417535.0,9
30824,396905.0,1416975.0,9
18596,397265.0,1417535.0,9
18597,397275.0,1417535.0,9
18598,397285.0,1417535.0,9
13788,397365.0,1417755.0,9
30815,396815.0,1416975.0,9
319,396265.0,1418365.0,9
32231,395645.0,1416905.0,9
18632,395435.0,1417525.0,9
32230,395635.0,1416905.0,9
13793,397415.0,1417755.0,9
31875,396465.0,1416925.0,9
16647,395295.0,1417615.0,9
30818,396845.0,1416975.0,9
34142,397235.0,1416825.0,9
16648,395305.0,1417615.0,9
34144,397255.0,1416825.0,9
18561,396915.0,1417535.0,9
13801,395305.0,1417745.0,9
30820,396865.0,1416975.0,9
30821,396875.0,1416975.0,9
16650,395325.0,1417615.0,9
18609,397395.0,1417535.0,9
13808,395375.0,1417745.0,9
18606,397365.0,1417535.0,9
37874,397325.0,1416655.0,9
37873,397315.0,1416655.0,9
18602,397325.0,1417535.0,9
16655,395375.0,1417615.0,9
18601,397315.0,1417535.0,9
18600,397305.0,1417535.0,9
18599,397295.0,1417535.0,9
30819,396855.0,1416975.0,9
16643,397445.0,1417625.0,9
13825,395545.0,1417745.0,9
6451,396265.0,1418085.0,9
14995,396295.0,1417695.0,9
14994,396285.0,1417695.0,9
16689,395715.0,1417615.0,9
13841,395705.0,1417745.0,9
30844,397105.0,1416975.0,9
14991,396255.0,1417695.0,9
36316,397075.0,1416725.0,9
31388,395975.0,1416945.0,9
5581,396325.0,1418125.0,9
18510,396405.0,1417535.0,9
31387,395965.0,1416945.0,9
5582,396335.0,1418125.0,9
31385,395945.0,1416945.0,9
139,396655.0,1418375.0,9
30852,397185.0,1416975.0,9
30853,397195.0,1416975.0,9
6040,396535.0,1418105.0,9
30855,397215.0,1416975.0,9
30856,397225.0,1416975.0,9
30857,397235.0,1416975.0,9
18495,396255.0,1417535.0,9
6038,396515.0,1418105.0,9
35789,396185.0,1416745.0,9
18488,396185.0,1417535.0,9
14979,396135.0,1417695.0,9
6037,396505.0,1418105.0,9
16713,395955.0,1417615.0,9
13838,395675.0,1417745.0,9
35776,396055.0,1416745.0,9
6739,396955.0,1418075.0,9
31394,396035.0,1416945.0,9
32221,395545.0,1416905.0,9
18554,396845.0,1417535.0,9
18553,396835.0,1417535.0,9
18552,396825.0,1417535.0,9
18549,396795.0,1417535.0,9
32219,395525.0,1416905.0,9
6742,396985.0,1418075.0,9
6741,396975.0,1418075.0,9
6740,396965.0,1418075.0,9
16663,395455.0,1417615.0,9
37867,397255.0,1416655.0,9
16671,395535.0,1417615.0,9
32217,395505.0,1416905.0,9
18558,396885.0,1417535.0,9
16673,395555.0,1417615.0,9
16675,395575.0,1417615.0,9
16676,395585.0,1417615.0,9
15002,396365.0,1417695.0,9
35774,396035.0,1416745.0,9
31395,396045.0,1416945.0,9
18534,396645.0,1417535.0,9
18533,396635.0,1417535.0,9
18532,396625.0,1417535.0,9
16684,395665.0,1417615.0,9
18530,396605.0,1417535.0,9
18528,396585.0,1417535.0,9
18527,396575.0,1417535.0,9
18526,396565.0,1417535.0,9
15006,396405.0,1417695.0,9
5506,395575.0,1418125.0,9
30813,396795.0,1416975.0,9
5551,396025.0,1418125.0,9
16598,396995.0,1417625.0,9
6770,397265.0,1418075.0,9
18751,396625.0,1417525.0,9
18750,396615.0,1417525.0,9
18749,396605.0,1417525.0,9
16599,397005.0,1417625.0,9
16600,397015.0,1417625.0,9
18747,396585.0,1417525.0,9
134,396605.0,1418375.0,9
13717,396655.0,1417755.0,9
16602,397035.0,1417625.0,9
32272,396055.0,1416905.0,9
35713,395425.0,1416745.0,9
35714,395435.0,1416745.0,9
6769,397255.0,1418075.0,9
6442,396175.0,1418085.0,9
35715,395445.0,1416745.0,9
35716,395455.0,1416745.0,9
35717,395465.0,1416745.0,9
16609,397105.0,1417625.0,9
18733,396445.0,1417525.0,9
32268,396015.0,1416905.0,9
32264,395975.0,1416905.0,9
31866,396375.0,1416925.0,9
31867,396385.0,1416925.0,9
6762,397185.0,1418075.0,9
18724,396355.0,1417525.0,9
16597,396985.0,1417625.0,9
6771,397275.0,1418075.0,9
35711,395405.0,1416745.0,9
15050,396845.0,1417695.0,9
18800,397115.0,1417525.0,9
31434,396435.0,1416945.0,9
18799,397105.0,1417525.0,9
5507,395585.0,1418125.0,9
5510,395615.0,1418125.0,9
934,395845.0,1418335.0,9
5511,395625.0,1418125.0,9
840,397095.0,1418345.0,9
13684,396325.0,1417755.0,9
32279,396125.0,1416905.0,9
13688,396365.0,1417755.0,9
18783,396945.0,1417525.0,9
18782,396935.0,1417525.0,9
31870,396415.0,1416925.0,9
18781,396925.0,1417525.0,9
1204,396355.0,1418325.0,9
13693,396415.0,1417755.0,9
16588,396895.0,1417625.0,9
30770,396365.0,1416975.0,9
6436,396115.0,1418085.0,9
30771,396375.0,1416975.0,9
35700,395295.0,1416745.0,9
16592,396935.0,1417625.0,9
13702,396505.0,1417755.0,9
16593,396945.0,1417625.0,9
6772,397285.0,1418075.0,9
13711,396595.0,1417755.0,9
16594,396955.0,1417625.0,9
32278,396115.0,1416905.0,9
5552,396035.0,1418125.0,9
1195,396265.0,1418325.0,9
1194,396255.0,1418325.0,9
1175,396065.0,1418325.0,9
34138,397195.0,1416825.0,9
5540,395915.0,1418125.0,9
18675,395865.0,1417525.0,9
34139,397205.0,1416825.0,9
1174,396055.0,1418325.0,9
18671,395825.0,1417525.0,9
13764,397125.0,1417755.0,9
18669,395805.0,1417525.0,9
34141,397225.0,1416825.0,9
31873,396445.0,1416925.0,9
32242,395755.0,1416905.0,9
13769,397175.0,1417755.0,9
13770,397185.0,1417755.0,9
13771,397195.0,1417755.0,9
35754,395835.0,1416745.0,9
13772,397205.0,1417755.0,9
13774,397225.0,1417755.0,9
13775,397235.0,1417755.0,9
6053,396665.0,1418105.0,9
13779,397275.0,1417755.0,9
31874,396455.0,1416925.0,9
18649,395605.0,1417525.0,9
13783,397315.0,1417755.0,9
5547,395985.0,1418125.0,9
13784,397325.0,1417755.0,9
13785,397335.0,1417755.0,9
34137,397185.0,1416825.0,9
13755,397035.0,1417755.0,9
18685,395965.0,1417525.0,9
5537,395885.0,1418125.0,9
37695,395535.0,1416655.0,9
13736,396845.0,1417755.0,9
1017,396675.0,1418335.0,9
15029,396635.0,1417695.0,9
37696,395545.0,1416655.0,9
18714,396255.0,1417525.0,9
6054,396675.0,1418105.0,9
31871,396425.0,1416925.0,9
13739,396875.0,1417755.0,9
37697,395555.0,1416655.0,9
16628,397295.0,1417625.0,9
1188,396195.0,1418325.0,9
136,396625.0,1418375.0,9
6759,397155.0,1418075.0,9
1187,396185.0,1418325.0,9
31872,396435.0,1416925.0,9
16631,397325.0,1417625.0,9
13749,396975.0,1417755.0,9
18697,396085.0,1417525.0,9
15026,396605.0,1417695.0,9
1182,396135.0,1418325.0,9
16633,397345.0,1417625.0,9
1181,396125.0,1418325.0,9
16634,397355.0,1417625.0,9
18691,396025.0,1417525.0,9
16635,397365.0,1417625.0,9
32255,395885.0,1416905.0,9
18688,395995.0,1417525.0,9
18705,396165.0,1417525.0,9
30611,396965.0,1416985.0,9
31841,396125.0,1416925.0,9
30610,396955.0,1416985.0,9
13166,395525.0,1417775.0,9
19661,396965.0,1417485.0,9
31499,397085.0,1416945.0,9
30392,396965.0,1416995.0,9
31498,397075.0,1416945.0,9
32425,395395.0,1416895.0,9
13179,395655.0,1417775.0,9
5300,395705.0,1418135.0,9
30393,396975.0,1416995.0,9
16356,396765.0,1417635.0,9
5301,395715.0,1418135.0,9
15185,396005.0,1417685.0,9
30398,397025.0,1416995.0,9
31830,396015.0,1416925.0,9
6896,396335.0,1418065.0,9
15177,395925.0,1417685.0,9
30408,397125.0,1416995.0,9
31496,397055.0,1416945.0,9
5309,395795.0,1418135.0,9
5310,395805.0,1418135.0,9
16373,396935.0,1417635.0,9
19626,396615.0,1417485.0,9
19624,396595.0,1417485.0,9
16374,396945.0,1417635.0,9
16375,396955.0,1417635.0,9
19621,396565.0,1417485.0,9
19620,396555.0,1417485.0,9
13165,395515.0,1417775.0,9
13164,395505.0,1417775.0,9
13163,395495.0,1417775.0,9
13162,395485.0,1417775.0,9
6411,395865.0,1418085.0,9
16347,396675.0,1417635.0,9
19707,397425.0,1417485.0,9
19706,397415.0,1417485.0,9
13141,395275.0,1417775.0,9
30382,396865.0,1416995.0,9
30383,396875.0,1416995.0,9
19702,397375.0,1417485.0,9
19698,397335.0,1417485.0,9
13150,395365.0,1417775.0,9
13151,395375.0,1417775.0,9
15188,396035.0,1417685.0,9
13152,395385.0,1417775.0,9
19619,396545.0,1417485.0,9
19689,397245.0,1417485.0,9
31502,397115.0,1416945.0,9
30389,396935.0,1416995.0,9
15187,396025.0,1417685.0,9
30390,396945.0,1416995.0,9
15186,396015.0,1417685.0,9
30391,396955.0,1416995.0,9
13157,395435.0,1417775.0,9
19679,397145.0,1417485.0,9
19678,397135.0,1417485.0,9
13158,395445.0,1417775.0,9
13159,395455.0,1417775.0,9
13160,395465.0,1417775.0,9
13161,395475.0,1417775.0,9
30388,396925.0,1416995.0,9
13138,397435.0,1417785.0,9
19618,396535.0,1417485.0,9
35492,395405.0,1416755.0,9
13219,396055.0,1417775.0,9
30437,397415.0,1416995.0,9
16392,397125.0,1417635.0,9
30438,397425.0,1416995.0,9
30439,397435.0,1416995.0,9
986,396365.0,1418335.0,9
13220,396065.0,1417775.0,9
30440,397445.0,1416995.0,9
19572,396075.0,1417485.0,9
6110,397235.0,1418105.0,9
32409,397425.0,1416905.0,9
32408,397415.0,1416905.0,9
13225,396115.0,1417775.0,9
32407,397405.0,1416905.0,9
1283,397145.0,1418325.0,9
19563,395985.0,1417485.0,9
6108,397215.0,1418105.0,9
32406,397395.0,1416905.0,9
32405,397385.0,1416905.0,9
6107,397205.0,1418105.0,9
13229,396155.0,1417775.0,9
5319,395895.0,1418135.0,9
19556,395915.0,1417485.0,9
16410,397305.0,1417635.0,9
16411,397315.0,1417635.0,9
30462,395475.0,1416985.0,9
6888,396255.0,1418065.0,9
30436,397405.0,1416995.0,9
16391,397115.0,1417635.0,9
6113,397265.0,1418105.0,9
792,396615.0,1418345.0,9
35493,395415.0,1416755.0,9
6894,396315.0,1418065.0,9
6893,396305.0,1418065.0,9
35496,395445.0,1416755.0,9
6892,396295.0,1418065.0,9
31494,397035.0,1416945.0,9
31493,397025.0,1416945.0,9
16379,396995.0,1417635.0,9
35497,395455.0,1416755.0,9
35498,395465.0,1416755.0,9
16381,397015.0,1417635.0,9
30426,397305.0,1416995.0,9
30427,397315.0,1416995.0,9
19617,396525.0,1417485.0,9
35499,395475.0,1416755.0,9
30431,397355.0,1416995.0,9
30432,397365.0,1416995.0,9
32420,395345.0,1416895.0,9
13211,395975.0,1417775.0,9
16383,397035.0,1417635.0,9
31488,396975.0,1416945.0,9
31487,396965.0,1416945.0,9
16386,397065.0,1417635.0,9
30433,397375.0,1416995.0,9
19587,396225.0,1417485.0,9
30434,397385.0,1416995.0,9
6114,397275.0,1418105.0,9
32417,395315.0,1416895.0,9
30428,397325.0,1416995.0,9
13231,396175.0,1417775.0,9
19711,395275.0,1417475.0,9
16345,396655.0,1417635.0,9
79,396055.0,1418375.0,9
19853,396695.0,1417475.0,9
13038,396435.0,1417785.0,9
13039,396445.0,1417785.0,9
13040,396455.0,1417785.0,9
19845,396615.0,1417475.0,9
19840,396565.0,1417475.0,9
19839,396555.0,1417475.0,9
30342,396465.0,1416995.0,9
30343,396475.0,1416995.0,9
30344,396485.0,1416995.0,9
13051,396565.0,1417785.0,9
30345,396495.0,1416995.0,9
37683,395415.0,1416655.0,9
35445,397125.0,1416765.0,9
35448,397155.0,1416765.0,9
35449,397165.0,1416765.0,9
13058,396635.0,1417785.0,9
35450,397175.0,1416765.0,9
13059,396645.0,1417785.0,9
13060,396655.0,1417785.0,9
35451,397185.0,1416765.0,9
34220,395825.0,1416815.0,9
31515,397245.0,1416945.0,9
6924,396615.0,1418065.0,9
35455,397225.0,1416765.0,9
34127,397085.0,1416825.0,9
13031,396365.0,1417785.0,9
19861,396775.0,1417475.0,9
6126,397395.0,1418105.0,9
6128,397415.0,1418105.0,9
15210,396255.0,1417685.0,9
32478,395925.0,1416895.0,9
19901,397175.0,1417475.0,9
15209,396245.0,1417685.0,9
19900,397165.0,1417475.0,9
32477,395915.0,1416895.0,9
16313,396335.0,1417635.0,9
31823,395945.0,1416925.0,9
5238,397275.0,1418145.0,9
31824,395955.0,1416925.0,9
5240,397295.0,1418145.0,9
15203,396185.0,1417685.0,9
5248,397375.0,1418145.0,9
1317,395295.0,1418315.0,9
19887,397035.0,1417475.0,9
13007,396125.0,1417785.0,9
19879,396955.0,1417475.0,9
19878,396945.0,1417475.0,9
367,396745.0,1418365.0,9
15200,396155.0,1417685.0,9
13018,396235.0,1417785.0,9
19872,396885.0,1417475.0,9
5250,397395.0,1418145.0,9
5251,397405.0,1418145.0,9
32463,395775.0,1416895.0,9
13020,396255.0,1417785.0,9
13022,396275.0,1417785.0,9
13023,396285.0,1417785.0,9
19886,397025.0,1417475.0,9
19712,395285.0,1417475.0,9
16327,396475.0,1417635.0,9
38742,397245.0,1416615.0,9
16333,396535.0,1417635.0,9
5288,395585.0,1418135.0,9
13122,397275.0,1417785.0,9
34129,397105.0,1416825.0,9
13124,397295.0,1417785.0,9
13127,397325.0,1417785.0,9
19733,395495.0,1417475.0,9
19732,395485.0,1417475.0,9
19731,395475.0,1417475.0,9
30375,396795.0,1416995.0,9
13128,397335.0,1417785.0,9
30377,396815.0,1416995.0,9
16334,396545.0,1417635.0,9
16336,396565.0,1417635.0,9
31508,397175.0,1416945.0,9
942,395925.0,1418335.0,9
30378,396825.0,1416995.0,9
16340,396605.0,1417635.0,9
5293,395635.0,1418135.0,9
19720,395365.0,1417475.0,9
19717,395335.0,1417475.0,9
19716,395325.0,1417475.0,9
19715,395315.0,1417475.0,9
19714,395305.0,1417475.0,9
19713,395295.0,1417475.0,9
6410,395855.0,1418085.0,9
16344,396645.0,1417635.0,9
5287,395575.0,1418135.0,9
13121,397265.0,1417785.0,9
13120,397255.0,1417785.0,9
5284,395545.0,1418135.0,9
32442,395565.0,1416895.0,9
1310,397415.0,1418325.0,9
1309,397405.0,1418325.0,9
32439,395535.0,1416895.0,9
13092,396975.0,1417785.0,9
13093,396985.0,1417785.0,9
32437,395515.0,1416895.0,9
32436,395505.0,1416895.0,9
1302,397335.0,1418325.0,9
32435,395495.0,1416895.0,9
13097,397025.0,1417785.0,9
13098,397035.0,1417785.0,9
13099,397045.0,1417785.0,9
38741,397235.0,1416615.0,9
19764,395805.0,1417475.0,9
6911,396485.0,1418065.0,9
13109,397145.0,1417785.0,9
16330,396505.0,1417635.0,9
15195,396105.0,1417685.0,9
19754,395705.0,1417475.0,9
32432,395465.0,1416895.0,9
6408,395835.0,1418085.0,9
34128,397095.0,1416825.0,9
13115,397205.0,1417785.0,9
13116,397215.0,1417785.0,9
13117,397225.0,1417785.0,9
13119,397245.0,1417785.0,9
5283,395535.0,1418135.0,9
6912,396495.0,1418065.0,9
32404,397375.0,1416905.0,9
19546,395815.0,1417485.0,9
15155,395705.0,1417685.0,9
13358,397445.0,1417775.0,9
32359,396925.0,1416905.0,9
6857,395945.0,1418065.0,9
37905,395445.0,1416645.0,9
13366,395335.0,1417765.0,9
5380,396505.0,1418135.0,9
215,397415.0,1418375.0,9
213,397395.0,1418375.0,9
15131,395465.0,1417685.0,9
13368,395355.0,1417765.0,9
37904,395435.0,1416645.0,9
19310,395645.0,1417495.0,9
37903,395425.0,1416645.0,9
19308,395625.0,1417495.0,9
210,397365.0,1418375.0,9
209,397355.0,1418375.0,9
13370,395375.0,1417765.0,9
37902,395415.0,1416645.0,9
13371,395385.0,1417765.0,9
13372,395395.0,1417765.0,9
19296,395505.0,1417495.0,9
13377,395445.0,1417765.0,9
13378,395455.0,1417765.0,9
19293,395475.0,1417495.0,9
13379,395465.0,1417765.0,9
19291,395455.0,1417495.0,9
16468,395695.0,1417625.0,9
15133,395485.0,1417685.0,9
13357,397435.0,1417775.0,9
19327,395815.0,1417495.0,9
32360,396935.0,1416905.0,9
13339,397255.0,1417775.0,9
5369,396395.0,1418135.0,9
13340,397265.0,1417775.0,9
38756,397385.0,1416615.0,9
38757,397395.0,1416615.0,9
13341,397275.0,1417775.0,9
16458,395595.0,1417625.0,9
13343,397295.0,1417775.0,9
19355,396095.0,1417495.0,9
15135,395505.0,1417685.0,9
5370,396405.0,1418135.0,9
19351,396055.0,1417495.0,9
32365,396985.0,1416905.0,9
1247,396785.0,1418325.0,9
19349,396035.0,1417495.0,9
13347,397335.0,1417775.0,9
6104,397175.0,1418105.0,9
19343,395975.0,1417495.0,9
19342,395965.0,1417495.0,9
30551,396365.0,1416985.0,9
19340,395945.0,1417495.0,9
34130,397115.0,1416825.0,9
35574,396225.0,1416755.0,9
35575,396235.0,1416755.0,9
30556,396415.0,1416985.0,9
5373,396435.0,1418135.0,9
5374,396445.0,1418135.0,9
15134,395495.0,1417685.0,9
19348,396025.0,1417495.0,9
13338,397245.0,1417775.0,9
19288,395425.0,1417495.0,9
13380,395475.0,1417765.0,9
19250,397235.0,1417505.0,9
19248,397215.0,1417505.0,9
6852,395895.0,1418065.0,9
19246,397195.0,1417505.0,9
32356,396895.0,1416905.0,9
6848,395855.0,1418065.0,9
19238,397115.0,1417505.0,9
19237,397105.0,1417505.0,9
19236,397095.0,1417505.0,9
19229,397025.0,1417505.0,9
30600,396855.0,1416985.0,9
30601,396865.0,1416985.0,9
31840,396115.0,1416925.0,9
19224,396975.0,1417505.0,9
19223,396965.0,1417505.0,9
19222,396955.0,1417505.0,9
6847,395845.0,1418065.0,9
31466,396755.0,1416945.0,9
16497,395985.0,1417625.0,9
30605,396905.0,1416985.0,9
32355,396885.0,1416905.0,9
30606,396915.0,1416985.0,9
30607,396925.0,1416985.0,9
30608,396935.0,1416985.0,9
